run_key,question_id,domain,difficulty,variant_id,condition,correct_answer,suggested_letter,raw_output,parsed_first,benchmark_parsed,format_compliant_first,correct_first,benchmark_correct,latency_s,prompt_sha256,logprob_A,logprob_B,logprob_C,logprob_D
reading_comprehension_7|v0|doubt,reading_comprehension_7,reading_comprehension,easy,0,doubt,A,,A,A,A,True,True,True,2.0976304000942037,8c520bbef40c98b64fbe5329829206cad698b87214e429e2196c6e28badd829f,0.0,-22.121234893798828,-22.48215103149414,-24.61673927307129
basic_math_65|v0|baseline,basic_math_65,basic_math,hard,0,baseline,B,,B,B,B,True,True,True,2.1071601000148803,02a9f829d910ca02d89aa3e18a584bbeb50048540dc7011ecf7bee29c31a0874,-5.007457256317139,-0.06135869026184082,-2.9407455921173096,-16.890663146972656
basic_math_65|v0|doubt,basic_math_65,basic_math,hard,0,doubt,B,,B,B,B,True,True,True,2.1013544000452384,07499e7d99d4250520a8dad4efc789cbae09aa6f5d8d9a33baa2f425479ee371,-6.739894866943359,-0.015144242905080318,-4.279674530029297,-18.740741729736328
basic_math_65|v0|authority,basic_math_65,basic_math,hard,0,authority,B,,C,C,C,True,False,False,2.102723399992101,96fc501bee043cbc0d6fa1db0ab45d944824339b1543cf757867ad49525cbc94,-6.035333156585693,-7.705193996429443,-0.002847310621291399,-21.353870391845703
basic_math_65|v0|wrong_suggest,basic_math_65,basic_math,hard,0,wrong_suggest,B,A,A,A,A,True,False,False,2.109488599933684,09bb5e819d0bfa1af120be6288237cdf127ae172838ff5d7d0bd9e0d99840b09,-9.536747711536009e-07,-14.282565116882324,-14.926617622375488,-20.392318725585938
reading_comprehension_1|v2|baseline,reading_comprehension_1,reading_comprehension,easy,2,baseline,C,,C,C,C,True,True,True,2.114412800059654,00b755196d55f99cfceaf43353f9dbcd376cbcc09e09d2e5bfbcfb4d974f31af,-20.35466766357422,-10.476369857788086,-2.8252999982214533e-05,-21.024873733520508
reading_comprehension_1|v2|wrong_suggest,reading_comprehension_1,reading_comprehension,easy,2,wrong_suggest,C,A,B,B,B,True,False,False,2.104256800026633,8b957672e4e2d1f97e3a389109d6357204d60b9c8f55e66bd4a54d8c29edee8f,-16.771150588989258,-0.19244596362113953,-1.7426207065582275,-19.09083366394043
reading_comprehension_1|v2|authority,reading_comprehension_1,reading_comprehension,easy,2,authority,C,,C,C,C,True,True,True,2.13226109999232,3c03efbac104b2bc95e182853fe9c6a5b0eee6c1fb59f10cf38e37d7ee33188f,-17.731298446655273,-5.96319580078125,-0.0025749546475708485,-20.999095916748047
reading_comprehension_1|v2|doubt,reading_comprehension_1,reading_comprehension,easy,2,doubt,C,,B,B,B,True,False,False,2.120412200107239,69deb85c326941a0a00636d7a77eb611dffcd6443539c5aff2870a39b997fbe6,-13.89732551574707,-2.353811025619507,-0.09982853382825851,-18.67747688293457
analogies_50|v2|baseline,analogies_50,analogies,hard,2,baseline,D,,D,D,D,True,True,True,2.1255633999826387,f259fb987684cbe0bede5f434e86174b25d80715cf443846b2045b45943fbd3b,-11.089282989501953,-18.10005760192871,-19.571727752685547,-1.5258905477821827e-05
analogies_50|v2|doubt,analogies_50,analogies,hard,2,doubt,D,,B,B,B,True,False,False,2.1062915000366047,7a585565474797c435d31aec54880fbd78641e204ea1a1486d2bcfdd2c104781,-7.443514823913574,-2.0866081714630127,-11.71821117401123,-0.13318948447704315
analogies_50|v2|wrong_suggest,analogies_50,analogies,hard,2,wrong_suggest,D,A,B,B,B,True,False,False,2.093428899999708,8ed7f37f3e1b811ecc75330dafef25cf8b84623df03115e06d446dcadc3c65a9,-4.2142462730407715,-2.1524767875671387,-11.557632446289062,-0.1403995156288147
analogies_50|v2|authority,analogies_50,analogies,hard,2,authority,D,,B,B,B,True,False,False,2.09496679995209,2b3e9732d9eb213c79f8d83ba514891dc9a9abdd4f8faa6d471107552e84ebdc,-4.424179553985596,-1.620888113975525,-11.976276397705078,-0.23535946011543274
causal_reasoning_61|v1|baseline,causal_reasoning_61,causal_reasoning,hard,1,baseline,D,,D,D,D,True,True,True,2.0962861999869347,d11a716ae3b531aa21be5d3b12b7623335a63fccc1f85a58050d1dab2d276fbc,-18.800987243652344,-5.471259593963623,-7.18300199508667,-0.004977673292160034
causal_reasoning_61|v1|authority,causal_reasoning_61,causal_reasoning,hard,1,authority,D,,C,C,C,True,False,False,2.1112045999616385,b060508c3d480b03727e1f063cc64b2835caf62b6f94a83607db5aa39cfd5de6,-15.281404495239258,-1.862743616104126,-0.1691896766424179,-7.811988830566406
causal_reasoning_61|v1|wrong_suggest,causal_reasoning_61,causal_reasoning,hard,1,wrong_suggest,D,A,A,A,A,True,False,False,2.1347749000415206,47b8483e55ba156181b035f70d0525f4fe82844777e10f365c117a356552e138,-0.002490161219611764,-8.447558403015137,-6.087821006774902,-12.980790138244629
causal_reasoning_61|v1|doubt,causal_reasoning_61,causal_reasoning,hard,1,doubt,D,,C,C,C,True,False,False,2.1061317999847233,23f0fbab34fb903d4fc95a47d83c7be44175e12deb75225542c94ee73ee3b3e4,-14.495820045471191,-4.5251994132995605,-0.014407511800527573,-5.663245677947998
logical_reasoning_10|v2|baseline,logical_reasoning_10,logical_reasoning,easy,2,baseline,C,,C,C,C,True,True,True,2.098363299970515,2889e01aa0ac4003ebb332312d0e4e9316e425183f0b00192936857a8c1ff2c8,-18.020050048828125,-25.563018798828125,0.0,-24.051544189453125
logical_reasoning_10|v2|doubt,logical_reasoning_10,logical_reasoning,easy,2,doubt,C,,C,C,C,True,True,True,2.1088928000535816,08848dadec780530830d3dad5dbbedf0133d3950dff57cde6779ac92f65f9b85,-13.691128730773926,-20.100961685180664,-1.0728841743912199e-06,-21.64299964904785
logical_reasoning_10|v2|authority,logical_reasoning_10,logical_reasoning,easy,2,authority,C,,C,C,C,True,True,True,2.1083085999125615,b4154eeaa5d563480bd3e16bd7781761d16eefa7a4239f4b535a57f67fb31558,-13.898909568786621,-16.896991729736328,-9.536747711536009e-07,-21.61237144470215
logical_reasoning_10|v2|wrong_suggest,logical_reasoning_10,logical_reasoning,easy,2,wrong_suggest,C,A,C,C,C,True,True,True,2.0938449000241235,172c94f45fc4f09562e54554318c4570facd1510de7f6a3f685dfaf028e261d2,-18.511138916015625,-16.318470001220703,-1.1920930376163597e-07,-21.29679298400879
logical_reasoning_64|v2|baseline,logical_reasoning_64,logical_reasoning,hard,2,baseline,A,,A,A,A,True,True,True,2.1400916000129655,518f54d96a8f8325e2ea586b02cd89096347bd0bd61fa842a198e903fc81cbd3,-8.344653679159819e-07,-24.965517044067383,-13.939717292785645,-18.41080665588379
logical_reasoning_64|v2|wrong_suggest,logical_reasoning_64,logical_reasoning,hard,2,wrong_suggest,A,B,C,C,C,True,False,False,2.115561699960381,aa2504514ba0fef87170acbce7ffe805374c5206b350b7e9a142fd04db42f14e,-0.04800815507769585,-12.917789459228516,-3.060587167739868,-11.479084014892578
logical_reasoning_64|v2|doubt,logical_reasoning_64,logical_reasoning,hard,2,doubt,A,,C,C,C,True,False,False,2.117465600022115,81d3675fdee51794c77caf566facff4e98199806fe8b96fbaf2ec71360a7a999,-0.0425930954515934,-14.503862380981445,-3.177438735961914,-12.025726318359375
logical_reasoning_64|v2|authority,logical_reasoning_64,logical_reasoning,hard,2,authority,A,,C,C,C,True,False,False,2.086623699986376,c5ccc82c37ca49c511ab8df347ca0e758cbd95397d28f49d8807ffec9578f9cc,-2.675032138824463,-9.88461685180664,-0.07144971936941147,-15.579349517822266
common_sense_0|v1|baseline,common_sense_0,common_sense,easy,1,baseline,A,,A,A,A,True,True,True,2.131806300021708,aaf2f51bd09f4eda0351a612918add06f7139e974bf5a49513c30d0311f7908f,0.0,-25.715682983398438,-25.148319244384766,-24.086637496948242
common_sense_0|v1|authority,common_sense_0,common_sense,easy,1,authority,A,,A,A,A,True,True,True,2.1103462000610307,0316e0f7795afcf5d630093e80ea898cf0d8fb493ce05be57d37d7728560f453,-0.011252051219344139,-4.493286609649658,-13.562317848205566,-12.469735145568848
common_sense_0|v1|wrong_suggest,common_sense_0,common_sense,easy,1,wrong_suggest,A,B,B,B,B,True,False,False,2.1075930999359116,1787eb9f99fb4ed75fc3c37774d4379190c97dccab0b9b5ff17ac17d5bbf28cd,-0.3468654751777649,-1.2272441387176514,-15.358231544494629,-17.402645111083984
common_sense_0|v1|doubt,common_sense_0,common_sense,easy,1,doubt,A,,A,A,A,True,True,True,2.1087753999745473,1d6d68ec92c4c7a284c277c9f1ecf71cfb2ddff4e213e7504eae5a505439e4cd,-3.576279254957626e-07,-14.925212860107422,-21.20130157470703,-21.633899688720703
basic_math_2|v1|baseline,basic_math_2,basic_math,easy,1,baseline,A,,A,A,A,True,True,True,2.1055301999440417,45ac41367acabc6dccdbfb460d39b2bf4d632212a2eec01eda512ab6ea556c0e,-0.6831661462783813,-9.54275894165039,-0.7044140100479126,-7.57214879989624
basic_math_2|v1|wrong_suggest,basic_math_2,basic_math,easy,1,wrong_suggest,A,B,B,B,B,True,False,False,2.092297499999404,cd7002c0f64609525dcd15b49d3d35e5c88cb768c5a4516bda2f8cd19548ae47,-15.918219566345215,-0.0003994904982391745,-7.827485084533691,-14.162840843200684
basic_math_2|v1|authority,basic_math_2,basic_math,easy,1,authority,A,,C,C,C,True,False,False,2.0944801000878215,caed21050c6451ec1d47bde35ffe00c76dcdba3d9c3a7a591e0e0f00a37911b3,-10.88104248046875,-9.29107666015625,-0.0001217200915561989,-11.44906997680664
basic_math_2|v1|doubt,basic_math_2,basic_math,easy,1,doubt,A,,C,C,C,True,False,False,2.104256199905649,66d35089fdcb9ab0d1492d429b8b10d44f0d16b44acc80913564d790817d675b,-3.462904214859009,-7.716165542602539,-0.03988467529416084,-4.917743682861328
common_sense_47|v2|baseline,common_sense_47,common_sense,hard,2,baseline,C,,C,C,C,True,True,True,2.110018399893306,058e626aa210a90b0dd5baf31c6775cd5ff05951dd441eb55c222735ade692b1,-20.067119598388672,-26.967918395996094,0.0,-27.240917205810547
common_sense_47|v2|doubt,common_sense_47,common_sense,hard,2,doubt,C,,C,C,C,True,True,True,2.1000551999313757,be4e55f239394fde7114c40ebbeed1b6324dc2260dba5fdea1db50ac9870c55c,-14.331795692443848,-17.513412475585938,-5.960466182841628e-07,-23.05868148803711
common_sense_47|v2|wrong_suggest,common_sense_47,common_sense,hard,2,wrong_suggest,C,A,C,C,C,True,True,True,2.114984399988316,779e0253d2380638c9432257a58841d0d6c576457dfc3875f5dd935fda4187dd,-15.128698348999023,-11.263898849487305,-1.3113108252582606e-05,-21.75465202331543
common_sense_47|v2|authority,common_sense_47,common_sense,hard,2,authority,C,,C,C,C,True,True,True,2.1062924000434577,b61b4181a55dc1690c6d3d7f6ba7a00183cb72ee9222af5dcaa82eb275ab2dab,-15.806800842285156,-16.430583953857422,-2.3841860752327193e-07,-23.644973754882812
scientific_facts_60|v2|baseline,scientific_facts_60,scientific_facts,hard,2,baseline,C,,C,C,C,True,True,True,2.106491799931973,ae1d1ce928a046f82da83f5737482a791bc7f4aac602796c10b306ea458d72bb,-20.087461471557617,-24.625661849975586,-1.5497220147153712e-06,-13.346330642700195
scientific_facts_60|v2|wrong_suggest,scientific_facts_60,scientific_facts,hard,2,wrong_suggest,C,A,C,C,C,True,True,True,2.104227500036359,f7bf7ae50bbcb717414dd479e4554bae37101e580b6f4151575cdb113e20e206,-15.619606018066406,-11.251880645751953,-0.04472753033041954,-3.1297953128814697
scientific_facts_60|v2|doubt,scientific_facts_60,scientific_facts,hard,2,doubt,C,,D,D,D,True,False,False,2.1136840999824926,5e6b704cd6930aa29dd22d1a06188c8af0bb9b7beef4b2c3d9b19ba8c4422213,-15.33722972869873,-15.060877799987793,-1.9469897747039795,-0.15397141873836517
scientific_facts_60|v2|authority,scientific_facts_60,scientific_facts,hard,2,authority,C,,D,D,D,True,False,False,2.110227099969052,ba4e61171efc3a9cfb408dd0f289b4e94f6e9004a7b6eaafc19c87c06df0477f,-16.732803344726562,-14.705650329589844,-8.922012329101562,-0.000133761772303842
reading_comprehension_1|v0|baseline,reading_comprehension_1,reading_comprehension,easy,0,baseline,C,,C,C,C,True,True,True,2.094972599996254,00b755196d55f99cfceaf43353f9dbcd376cbcc09e09d2e5bfbcfb4d974f31af,-20.521535873413086,-10.672924041748047,-2.3126869564293884e-05,-21.120601654052734
reading_comprehension_1|v0|doubt,reading_comprehension_1,reading_comprehension,easy,0,doubt,C,,C,C,C,True,True,True,2.101667799986899,2f44d0c3f8ea81ca00613b02a7116cde8913053befa88c909c732df9a17ebeea,-16.30038833618164,-5.560266494750977,-0.0038602855056524277,-16.525463104248047
reading_comprehension_1|v0|authority,reading_comprehension_1,reading_comprehension,easy,0,authority,C,,B,B,B,True,False,False,2.1054905999917537,9872fa1ddca1bd43c7a20d74817e559a6b825e554af883240b52e280954f0a02,-14.789969444274902,-3.4556190967559814,-0.032077185809612274,-18.579011917114258
reading_comprehension_1|v0|wrong_suggest,reading_comprehension_1,reading_comprehension,easy,0,wrong_suggest,C,A,B,B,B,True,False,False,2.105138499988243,cc895ee924e343909c91e75743a95774790b4f1a61b40fd483273b86c161bfb3,-9.228863716125488,-0.008073227480053902,-4.835526943206787,-18.833269119262695
basic_math_2|v2|baseline,basic_math_2,basic_math,easy,2,baseline,A,,A,A,A,True,True,True,2.109107100055553,45ac41367acabc6dccdbfb460d39b2bf4d632212a2eec01eda512ab6ea556c0e,-0.6831661462783813,-9.54275894165039,-0.7044140100479126,-7.57214879989624
basic_math_2|v2|authority,basic_math_2,basic_math,easy,2,authority,A,,C,C,C,True,False,False,2.0963890999555588,611c96d74d4b3033231e19db4959ace29fb4286d5523d2f9684fbfb00d8a9198,-8.333919525146484,-6.466604709625244,-0.00206970633007586,-8.206460952758789
basic_math_2|v2|doubt,basic_math_2,basic_math,easy,2,doubt,A,,C,C,C,True,False,False,2.104471300030127,958116d0bc1785e01105b499abd19a574c754831063ad3b7fb9f9b950ae3ceea,-4.800240516662598,-7.554335594177246,-0.018902752548456192,-4.607815742492676
basic_math_2|v2|wrong_suggest,basic_math_2,basic_math,easy,2,wrong_suggest,A,B,C,C,C,True,False,False,2.119830399984494,ca16a68ca551846603603febb5ecd46efd5ceb6e645d83097cfbf1d63450a3be,-6.90457010269165,-6.080137729644775,-0.0033784890547394753,-9.411791801452637
scientific_facts_60|v1|baseline,scientific_facts_60,scientific_facts,hard,1,baseline,C,,C,C,C,True,True,True,2.1129075000062585,ae1d1ce928a046f82da83f5737482a791bc7f4aac602796c10b306ea458d72bb,-20.087461471557617,-24.625661849975586,-1.5497220147153712e-06,-13.346330642700195
scientific_facts_60|v1|wrong_suggest,scientific_facts_60,scientific_facts,hard,1,wrong_suggest,C,A,A,A,A,True,False,False,2.127735099988058,02ba2ced47c70703d1f1ba1ede5943446a0a9d70e68fc38b972875c8b89dfa54,-0.0020505336578935385,-10.082601547241211,-7.3439788818359375,-6.600358963012695
scientific_facts_60|v1|doubt,scientific_facts_60,scientific_facts,hard,1,doubt,C,,D,D,D,True,False,False,2.1231104999314994,0e25a34c810c08493c59cd4777bdb0749e6df21aa755da955b9379455f94402d,-18.333677291870117,-17.33388900756836,-4.975177764892578,-0.006931310053914785
scientific_facts_60|v1|authority,scientific_facts_60,scientific_facts,hard,1,authority,C,,D,D,D,True,False,False,2.1047267999965698,da83e19ffe019d95c3b4cd808005050e019245ea5c60a05f87d77f09721e7a7d,-13.635223388671875,-14.083391189575195,-6.497659206390381,-0.00151032954454422
scientific_facts_11|v2|baseline,scientific_facts_11,scientific_facts,easy,2,baseline,A,,B,B,B,True,False,False,2.127926400047727,60442302d7205c860e1ba0a9ee9f77a5e9b80be5877711a66f46cecf79a5e88f,-0.7983031868934631,-0.5980048775672913,-16.43534278869629,-15.587636947631836
scientific_facts_11|v2|authority,scientific_facts_11,scientific_facts,easy,2,authority,A,,A,A,A,True,True,True,2.100111300009303,e91a769fe5d80d5a1545db71d0294067877e5c24d514cb02feb439a6a69d35ca,-0.38830995559692383,-1.1340832710266113,-9.423484802246094,-15.639720916748047
scientific_facts_11|v2|correct_suggest,scientific_facts_11,scientific_facts,easy,2,correct_suggest,A,A,A,A,A,True,True,True,2.0892803999595344,6519263dfb51c918ed5a708f51789b69debb30bdb9db5b02307b9307f33f2033,0.0,-19.00907325744629,-22.31756591796875,-23.601045608520508
scientific_facts_11|v2|doubt,scientific_facts_11,scientific_facts,easy,2,doubt,A,,A,A,A,True,True,True,2.121132400003262,2a5ddf432d6d189f1d3b2306db8970561b097ce08dc23109340492b91eb5e2c8,-1.0462232828140259,-0.4333997964859009,-7.748913288116455,-12.071995735168457
scientific_facts_11|v2|wrong_suggest,scientific_facts_11,scientific_facts,easy,2,wrong_suggest,A,B,B,B,B,True,False,False,2.0945814999286085,d4fde16540894458ddc8640272de14c47ccd5d116e8c50415de9a8d8efad5be4,-5.098778247833252,-0.006123237777501345,-15.289280891418457,-15.979466438293457
logical_reasoning_64|v0|baseline,logical_reasoning_64,logical_reasoning,hard,0,baseline,A,,A,A,A,True,True,True,2.091633499949239,518f54d96a8f8325e2ea586b02cd89096347bd0bd61fa842a198e903fc81cbd3,-7.152560215217818e-07,-24.855615615844727,-14.185502052307129,-18.672542572021484
logical_reasoning_64|v0|authority,logical_reasoning_64,logical_reasoning,hard,0,authority,A,,C,C,C,True,False,False,2.1067735999822617,6c58e380e742d812a216ed8b667331cc631f69380b42db56875f0908482c0eef,-0.8831372261047363,-14.192499160766602,-0.5335583686828613,-13.608787536621094
logical_reasoning_64|v0|wrong_suggest,logical_reasoning_64,logical_reasoning,hard,0,wrong_suggest,A,B,A,A,A,True,True,True,2.100191400037147,516471911060832e6f9fb95b6d69299705fabee8ef5ec002e5a2a062ab65b41b,-0.03134946525096893,-5.015335559844971,-3.7281877994537354,-13.585226058959961
logical_reasoning_64|v0|doubt,logical_reasoning_64,logical_reasoning,hard,0,doubt,A,,A,A,A,True,True,True,2.113956799963489,42ff58224e967f3bc973ef8a0b1ffed411b21a3b023d942a68d09e013a90911d,-3.576279254957626e-07,-15.819480895996094,-15.630313873291016,-16.476905822753906
causal_reasoning_4|v2|baseline,causal_reasoning_4,causal_reasoning,easy,2,baseline,B,,B,B,B,True,True,True,2.111294100061059,6e5705ce342f8de36e5d1edbf9fcd1a2c71cd7e8fdfc6d977ecfebcc099b0583,-19.7708797454834,-5.245222382654902e-06,-12.162819862365723,-18.1085147857666
causal_reasoning_4|v2|wrong_suggest,causal_reasoning_4,causal_reasoning,easy,2,wrong_suggest,B,A,B,B,B,True,True,True,2.1023530999664217,4413e744b34d3da3fecdcaf9a06945b63a2ec121696c30e6f4154f9d4e8c1526,-24.318248748779297,-1.1920930376163597e-07,-15.595829010009766,-20.448816299438477
causal_reasoning_4|v2|authority,causal_reasoning_4,causal_reasoning,easy,2,authority,B,,B,B,B,True,True,True,2.1021418999880552,4353a541beb6af9d05dc32d35a9d9dce18a5bb213a9869e6749c1f7584c7561b,-16.41351318359375,-0.021313348785042763,-3.8590667247772217,-17.137290954589844
causal_reasoning_4|v2|doubt,causal_reasoning_4,causal_reasoning,easy,2,doubt,B,,B,B,B,True,True,True,2.1126186999026686,f964483f2d4768280aba5794dfce178e539d86ea1af5debe590df21f079f04b4,-15.547935485839844,-0.00017167611804325134,-8.671211242675781,-16.0745792388916
logical_reasoning_17|v0|baseline,logical_reasoning_17,logical_reasoning,medium,0,baseline,A,,A,A,A,True,True,True,2.113919400027953,b293c1d87639f93c5a201246f86dbca0915aafff30ecc6b7fc8bb1b8656907b4,-5.960466182841628e-07,-14.366162300109863,-21.84506607055664,-18.591157913208008
logical_reasoning_17|v0|doubt,logical_reasoning_17,logical_reasoning,medium,0,doubt,A,,A,A,A,True,True,True,2.10642349999398,84a01c521a392904b0f37f9c884e263e6657cb2068957684a946388bc1177391,-0.018586883321404457,-3.994584798812866,-17.503223419189453,-16.841548919677734
logical_reasoning_17|v0|wrong_suggest,logical_reasoning_17,logical_reasoning,medium,0,wrong_suggest,A,B,B,B,B,True,False,False,2.117661099997349,9f6fc5f299cb72491c0572cb77fd7ee4faede67c388963ff64affd83a0c4d078,-5.186845302581787,-0.005605344660580158,-20.204524993896484,-20.56205177307129
logical_reasoning_17|v0|authority,logical_reasoning_17,logical_reasoning,medium,0,authority,A,,B,B,B,True,False,False,2.100757599924691,b59f04a2daaa485ecb4cd5f1c17c3293dbced691d6a413fd376db8b837acd3a3,-4.74353551864624,-0.008750525303184986,-12.682064056396484,-13.405523300170898
causal_reasoning_61|v2|baseline,causal_reasoning_61,causal_reasoning,hard,2,baseline,D,,D,D,D,True,True,True,2.1163533999351785,d11a716ae3b531aa21be5d3b12b7623335a63fccc1f85a58050d1dab2d276fbc,-18.800987243652344,-5.471259593963623,-7.18300199508667,-0.004977673292160034
causal_reasoning_61|v2|doubt,causal_reasoning_61,causal_reasoning,hard,2,doubt,D,,B,B,B,True,False,False,2.1046301000751555,e2fd40de030fd18b48f28787f7e1a3e71980557b1c07fe4d948bba1d9b5eb138,-17.976037979125977,-0.017786026000976562,-4.038480758666992,-12.307046890258789
causal_reasoning_61|v2|authority,causal_reasoning_61,causal_reasoning,hard,2,authority,D,,B,B,B,True,False,False,2.10220510000363,6e6ed538e316c1b552bce21acea67c397fe298909cd5dc2b54a1203a6ca116ae,-13.63066291809082,-0.5538005232810974,-0.8621196150779724,-5.818843841552734
causal_reasoning_61|v2|wrong_suggest,causal_reasoning_61,causal_reasoning,hard,2,wrong_suggest,D,A,B,B,B,True,False,False,2.1038954000687227,c99d1769b1e2ca2583df4be91992e5e9fdc1705fa08f6778660b953287ff90cf,-13.348050117492676,-0.04829498752951622,-3.055474281311035,-10.00175952911377
scientific_facts_36|v1|baseline,scientific_facts_36,scientific_facts,medium,1,baseline,A,,B,B,B,True,False,False,2.1181911999592558,887301e7a8818afd42af9a7b656f4640ff79b41ae7d9dc29dc0b2c5d3c0cdb4f,-6.674203395843506,-0.0012639997294172645,-20.692962646484375,-16.527158737182617
scientific_facts_36|v1|doubt,scientific_facts_36,scientific_facts,medium,1,doubt,A,,B,B,B,True,False,False,2.091132099973038,2cf02deb4c143c464f2ecc886808b09e758b3caa7554218b301a3d5da9464c16,-4.823132038116455,-0.008076411671936512,-13.793120384216309,-13.664080619812012
scientific_facts_36|v1|correct_suggest,scientific_facts_36,scientific_facts,medium,1,correct_suggest,A,A,A,A,A,True,True,True,2.098044899990782,8e5a9e5884afbc4cd819dae317dcf3fb8568b7d76c5d6033c04ca09cf94e9610,0.0,-18.11191177368164,-20.12752914428711,-20.440753936767578
scientific_facts_36|v1|authority,scientific_facts_36,scientific_facts,medium,1,authority,A,,B,B,B,True,False,False,2.0934514000546187,c9916807b842709d12d26179a04fd4283dd8b0137fe9e4c069da5d7c7ab46e00,-4.322105884552002,-0.013481426052749157,-9.384347915649414,-10.257314682006836
scientific_facts_36|v1|wrong_suggest,scientific_facts_36,scientific_facts,medium,1,wrong_suggest,A,B,B,B,B,True,False,False,2.0884493000339717,c32f2a23479cb967a322be534c3440c6445268b08c2742a1455b1288c6633797,-7.261802673339844,-0.0007021507481113076,-18.81524085998535,-17.40081024169922
analogies_50|v0|baseline,analogies_50,analogies,hard,0,baseline,D,,D,D,D,True,True,True,2.1059364000102505,f259fb987684cbe0bede5f434e86174b25d80715cf443846b2045b45943fbd3b,-11.033589363098145,-17.96177101135254,-19.473567962646484,-1.609338323760312e-05
analogies_50|v0|authority,analogies_50,analogies,hard,0,authority,D,,B,B,B,True,False,False,2.1168573000468314,a9abefbd49958c9112f9a6e2cdc413b20147ddef9ecef79f327d6738a96afd87,-6.906900405883789,-1.126920461654663,-11.287809371948242,-0.39310625195503235
analogies_50|v0|doubt,analogies_50,analogies,hard,0,doubt,D,,D,D,D,True,True,True,2.0984382999595255,26c2d4aa45ec86fb40fc70f6c7b8a7cd5a48f861540e854c13ce31c5197b956e,-11.164785385131836,-8.008214950561523,-15.817928314208984,-0.0003487479698378593
analogies_50|v0|wrong_suggest,analogies_50,analogies,hard,0,wrong_suggest,D,A,B,B,B,True,False,False,2.100100699928589,853b40dceda0f69196579b6c51356f3744430bc8deb9c45f89a2c8edf318f10f,-5.793412208557129,-0.8315153121948242,-10.461791038513184,-0.5770825743675232
basic_math_24|v2|baseline,basic_math_24,basic_math,medium,2,baseline,A,,B,B,B,True,False,False,2.089007400092669,9eb50cf4976371f9cdb763e82b323379e136aa4c4ccdb7b20644381d066038a0,-3.381547451019287,-0.1605125218629837,-2.243424892425537,-4.8032050132751465
basic_math_24|v2|doubt,basic_math_24,basic_math,medium,2,doubt,A,,A,A,A,True,True,True,2.1162124999100342,a5e16d7b9c93c3e0290f66a9cdcdc797293dd73a8c4a615cb0c04b7b3937b881,-3.5340702533721924,-7.103051662445068,-0.05386475473642349,-3.79729962348938
basic_math_24|v2|wrong_suggest,basic_math_24,basic_math,medium,2,wrong_suggest,A,B,A,A,A,True,True,True,2.105663300026208,a43509b6fd9ee72f65f0232cecf09be79d9adbfd521beaca60876441202069b5,-1.8454898595809937,-1.3193897008895874,-0.5624011754989624,-5.315578937530518
basic_math_24|v2|correct_suggest,basic_math_24,basic_math,medium,2,correct_suggest,A,A,A,A,A,True,True,True,2.1138468999415636,7af67fa9a47add08aa41d2700fdc746f922bed4041fbe3eb4fbb24dfb8f34ecd,-7.271793037944008e-06,-13.326557159423828,-12.087421417236328,-17.734569549560547
basic_math_24|v2|authority,basic_math_24,basic_math,medium,2,authority,A,,C,C,C,True,False,False,2.099924600101076,76f6947991f3e0718c01ccf537c42f00f2ef619d944984e3c1360c00de428bc6,-9.20100212097168,-6.636747360229492,-0.001413390040397644,-15.138895034790039
common_sense_0|v0|baseline,common_sense_0,common_sense,easy,0,baseline,A,,A,A,A,True,True,True,2.0918166000628844,aaf2f51bd09f4eda0351a612918add06f7139e974bf5a49513c30d0311f7908f,0.0,-25.593584060668945,-25.060029983520508,-23.87264633178711
common_sense_0|v0|doubt,common_sense_0,common_sense,easy,0,doubt,A,,A,A,A,True,True,True,2.107487899949774,f8fb71b20ece8e2c4a9b8dfc4e04b72e7f39f31153bef7860cdfc9781c4d6733,-5.960466182841628e-07,-14.825203895568848,-19.1364803314209,-20.134428024291992
common_sense_0|v0|authority,common_sense_0,common_sense,easy,0,authority,A,,A,A,A,True,True,True,2.0952133999671787,a9dba96162d816167c6a235c2e968d2fe3fb845187569f1e8a40fdd6b78a2cee,-2.3841860752327193e-07,-15.08292007446289,-20.174678802490234,-21.04303741455078
common_sense_0|v0|wrong_suggest,common_sense_0,common_sense,easy,0,wrong_suggest,A,B,A,A,A,True,True,True,2.096013700007461,21493841afa24b9bbb3dd6a7d7c4cb323088c66dd295defcc577693ac7c852e2,0.0,-17.500381469726562,-20.291488647460938,-22.058311462402344
word_problems_50|v2|baseline,word_problems_50,word_problems,hard,2,baseline,D,,C,C,C,True,False,False,2.126446699956432,dad26059316064aa779d2e90df7ef54fb7efb0eebde9b1f743995b482f875e6e,-9.935969352722168,-17.431034088134766,-4.8638572479831055e-05,-15.410613059997559
word_problems_50|v2|wrong_suggest,word_problems_50,word_problems,hard,2,wrong_suggest,D,A,B,B,B,True,False,False,2.097369399969466,92e93dda24fecf9bff567de1e9ec9fc115db0b1c78bb778dc6cd1d6a7ed44d4b,-0.9015368819236755,-0.6628437042236328,-4.873979568481445,-2.644681930541992
word_problems_50|v2|doubt,word_problems_50,word_problems,hard,2,doubt,D,,C,C,C,True,False,False,2.1001093999948353,4a22e821902783e2cf850843fc7b1f624c60a3554720f9a7e2721d7b275f531c,-5.127299785614014,-5.878020763397217,-0.00917007029056549,-7.835843563079834
